id,sexo,edad,nivel_educacional,estado_civil,n_hijos,region,tipo_organizacion,anos_residencia,tipo_zona,nivel_ses,acceso_servicios_basicos,victima_delito_anio,confianza_carabineros,confianza_municipio,anos_en_organizacion,cargo_directivo,actividad_laboral,migrante,acceso_areas_verdes,esc_i01,esc_i02,esc_i03,esc_i04,esc_i05,esc_i06,esc_i07,esc_i08,esc_i09,esc_i10,esc_i11,esc_i12,esc_i13,esc_i14,esc_i15,esc_i16,esc_pertenencia,esc_influencia,esc_total,ecs_i01,ecs_i02,ecs_i03,ecs_i04,ecs_i05,ecs_i06,ecs_i07,ecs_i08,ecs_i09,ecs_i10,ecs_i11,ecs_i12,ecs_i13,ecs_i14,ecs_i15,ecs_i16,ecs_i17,ecs_i18,ecs_redes_apoyo,ecs_confianza,ecs_normas_reciprocidad,ecs_total,ebc_i01,ebc_i02,ebc_i03,ebc_i04,ebc_i05,ebc_i06,ebc_i07,ebc_i08,ebc_i09,ebc_i10,ebc_i11,ebc_i12,ebc_i13,ebc_i14,ebc_satisfaccion_barrio,ebc_cohesion,ebc_total,cps_i01,cps_i02,cps_i03,cps_i04,cps_i05,cps_i06,cps_i07,cps_i08,cps_i09,cps_i10,cps_i11,cps_i12,cps_formal,cps_informal,cps_total
SC-298,Mujer,74,Media,Casado/a,3,Valparaíso,Voluntariado,4,Semi-rural,Medio,Sí,No,4,5,18,No,Desempleado/a,Sí,Sí,3,3,4,3,2,2,4,3,3,3,4,3,4,3,4,4,3,3.5,3.25,3,2,3,3,3,4,3,2,3,4,3,4,4,4,4,4,4,4,3,3.1666666666666665,4,3.388888888888889,2,3,4,2,4,2,3,4,2,2,4,4,2,2,2.857142857142857,2.857142857142857,2.857142857142857,2,4,3,3,3,3,3,3,3,2,3,4,3,3,3
SC-299,Mujer,21,Básica,Separado/a,2,RM,Voluntariado,9,Urbano,Alto,Sí,No,5,4,8,No,Empleado/a,No,Sí,2,3,3,3,4,3,3,4,4,3,1,4,3,2,4,2,3.125,2.875,3,3,3,3,1,2,4,2,2,2,2,2,3,3,3,2,3,2,2,2.6666666666666665,2.1666666666666665,2.5,2.4444444444444446,4,3,4,4,4,4,4,4,4,3,4,2,4,4,3.857142857142857,3.5714285714285716,3.7142857142857144,1,2,1,2,2,3,3,3,3,2,3,2,1.8333333333333333,2.6666666666666665,2.25
SC-300,Hombre,18,Básica,Conviviente,1,RM,Junta vecinos,1,Semi-rural,Bajo,No,No,3,5,2,No,Empleado/a,No,Sí,4,3,4,4,3,3,4,3,3,4,3,3,2,4,4,4,3.5,3.375,3.4375,3,2,3,2,2,3,3,4,2,4,4,3,3,3,3,3,3,2,2.5,3.3333333333333335,2.8333333333333335,2.888888888888889,3,4,4,4,3,4,4,4,3,3,4,4,4,2,3.7142857142857144,3.4285714285714284,3.5714285714285716,3,2,3,2,2,1,2,2,1,3,2,2,2.1666666666666665,2,2.0833333333333335
SC-301,Hombre,71,Media,Viudo/a,1,Otra,Club deportivo,1,Semi-rural,Bajo,No,No,3,3,5,Sí,Empleado/a,No,Sí,2,3,2,3,2,4,2,3,2,3,3,4,2,2,2,4,2.625,2.75,2.6875,3,3,3,3,3,3,4,2,3,1,3,3,2,3,2,3,2,2,3,2.6666666666666665,2.3333333333333335,2.6666666666666665,2,2,3,3,3,2,3,3,1,3,1,1,3,2,2.5714285714285716,2,2.2857142857142856,3,3,2,3,3,2,1,2,2,3,3,2,2.6666666666666665,2.1666666666666665,2.4166666666666665
SC-302,Mujer,60,Media,Viudo/a,3,Valparaíso,Cooperativa,4,Urbano,Medio,Sí,No,5,5,1,Sí,Jubilado/a,No,No,4,3,3,3,4,3,4,3,2,3,4,2,3,3,2,4,3.375,2.875,3.125,4,3,4,3,4,3,3,3,3,4,3,2,3,3,3,4,3,3,3.5,3,3.1666666666666665,3.2222222222222223,3,2,3,3,4,3,3,3,3,4,3,3,3,3,3,3.142857142857143,3.0714285714285716,3,3,3,3,3,2,4,4,4,2,4,3,2.8333333333333335,3.5,3.1666666666666665
SC-303,Hombre,57,Técnico,Separado/a,3,RM,Junta vecinos,2,Semi-rural,Bajo,Sí,Sí,3,2,3,No,Labores hogar,No,Sí,2,2,2,3,2,4,2,4,3,1,2,2,2,2,2,3,2.625,2.125,2.375,2,3,2,3,3,2,2,2,3,2,3,3,2,2,2,2,2,3,2.5,2.5,2.1666666666666665,2.388888888888889,2,3,3,2,3,3,2,1,1,2,2,2,2,2,2.5714285714285716,1.7142857142857142,2.142857142857143,2,2,2,3,4,2,4,3,3,3,3,2,2.5,3,2.75
SC-304,Mujer,31,Media,Casado/a,2,RM,Club deportivo,2,Urbano,Bajo,No,No,2,2,5,No,Labores hogar,Sí,Sí,1,1,1,1,2,2,1,3,2,1,1,2,2,2,1,3,1.5,1.75,1.625,1,1,1,1,1,1,3,3,2,2,2,3,2,2,3,1,2,2,1,2.5,2,1.8333333333333333,2,3,3,3,3,3,4,2,1,2,2,3,3,2,3,2.142857142857143,2.5714285714285716,1,1,1,1,1,3,2,3,1,2,1,2,1.3333333333333333,1.8333333333333333,1.5833333333333333
SC-305,Hombre,35,Media,Casado/a,2,RM,Junta vecinos,5,Semi-rural,Bajo,No,Sí,2,4,1,Sí,Labores hogar,No,Sí,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,1,1.875,1.625,1.75,3,3,2,1,3,3,3,2,3,3,4,4,4,2,3,4,3,4,2.5,3.1666666666666665,3.3333333333333335,3,3,2,3,2,4,4,4,3,3,3,3,4,4,3,3.142857142857143,3.2857142857142856,3.2142857142857144,2,1,3,1,2,1,2,2,1,1,1,1,1.6666666666666667,1.3333333333333333,1.5
SC-306,Mujer,69,Universitario,Casado/a,2,Valparaíso,Org. social,21,Urbano,Medio,No,Sí,4,3,2,No,Independiente,No,Sí,4,4,4,3,4,4,4,4,4,4,3,3,4,4,3,2,3.875,3.375,3.625,4,3,3,3,3,3,4,4,3,4,3,4,4,2,3,3,3,2,3.1666666666666665,3.6666666666666665,2.8333333333333335,3.2222222222222223,3,4,3,4,4,4,4,2,3,3,3,3,4,3,3.7142857142857144,3,3.357142857142857,4,4,4,4,4,2,3,4,3,3,3,3,3.6666666666666665,3.1666666666666665,3.4166666666666665
SC-307,Mujer,51,Media,Casado/a,3,RM,Club deportivo,6,Semi-rural,Bajo,Sí,No,NA,4,10,No,Independiente,No,Sí,2,3,2,2,3,4,3,4,4,4,4,3,4,4,4,3,2.875,3.75,3.3125,3,2,4,2,2,3,3,2,2,2,2,2,4,2,3,4,3,3,2.6666666666666665,2.1666666666666665,3.1666666666666665,2.6666666666666665,3,2,3,3,3,4,3,2,3,4,2,3,3,2,3,2.7142857142857144,2.857142857142857,3,3,3,3,2,1,2,2,2,2,3,2,2.5,2.1666666666666665,2.3333333333333335
SC-308,Hombre,38,Postgrado,Casado/a,5,Valparaíso,Voluntariado,50,Semi-rural,Bajo,Sí,Sí,5,4,11,No,Empleado/a,No,Sí,4,3,4,3,3,3,3,4,4,4,4,4,4,3,4,3,3.375,3.75,3.5625,3,4,3,3,4,4,3,3,4,4,4,3,4,4,4,4,3,4,3.5,3.5,3.8333333333333335,3.611111111111111,4,4,4,4,4,4,4,3,3,4,3,4,4,4,4,3.5714285714285716,3.7857142857142856,4,3,4,4,4,4,4,3,3,3,4,3,3.8333333333333335,3.3333333333333335,3.5833333333333335
SC-309,Hombre,33,Técnico,Conviviente,1,Maule,Org. social,27,Urbano,Medio,Sí,No,5,2,8,No,Labores hogar,Sí,Sí,3,3,4,4,3,4,3,2,3,2,3,3,4,2,4,3,3.25,3,3.125,2,3,2,2,2,3,2,2,2,3,4,3,3,3,4,3,3,1,2.3333333333333335,2.6666666666666665,2.8333333333333335,2.611111111111111,4,4,3,4,4,3,3,3,3,3,2,3,3,4,3.5714285714285716,3,3.2857142857142856,3,4,3,4,3,3,3,4,3,4,4,3,3.3333333333333335,3.5,3.4166666666666665
SC-310,Hombre,36,Media,Casado/a,3,RM,Club deportivo,15,Urbano,Medio,No,No,4,3,16,No,Labores hogar,No,Sí,4,4,4,3,4,4,4,3,4,4,4,4,4,4,4,4,3.75,4,3.875,2,3,3,2,2,3,3,2,3,2,3,2,2,2,1,2,2,1,2.5,2.5,1.6666666666666667,2.2222222222222223,2,3,3,4,2,3,2,4,4,3,3,3,3,4,2.7142857142857144,3.4285714285714284,3.0714285714285716,3,4,3,4,4,3,3,3,3,4,3,3,3.5,3.1666666666666665,3.3333333333333335
SC-311,Mujer,54,Universitario,Casado/a,3,RM,Club deportivo,13,Semi-rural,Alto,Sí,No,4,3,1,Sí,Independiente,No,No,3,3,4,2,3,3,3,1,2,2,3,3,3,3,3,3,2.75,2.75,2.75,2,4,2,2,2,3,4,3,4,3,2,3,4,3,3,3,4,3,2.5,3.1666666666666665,3.3333333333333335,3,3,4,4,3,3,4,3,2,2,3,3,3,3,3,3.4285714285714284,2.7142857142857144,3.0714285714285716,2,3,3,3,2,4,3,2,3,3,2,3,2.8333333333333335,2.6666666666666665,2.75
SC-312,Hombre,49,Técnico,Casado/a,4,RM,Org. social,2,Semi-rural,Bajo,No,No,3,3,5,No,Empleado/a,Sí,Sí,2,2,3,2,3,3,4,3,4,2,4,3,3,3,4,4,2.75,3.375,3.0625,3,4,3,4,3,2,3,4,3,2,2,4,3,3,3,3,3,2,3.1666666666666665,3,2.8333333333333335,3,4,4,3,4,4,3,4,3,3,3,3,4,3,4,3.7142857142857144,3.2857142857142856,3.5,2,3,1,2,3,1,1,3,3,1,2,3,2,2.1666666666666665,2.0833333333333335
SC-313,Mujer,61,Técnico,Casado/a,1,RM,Junta vecinos,1,Urbano,Medio,Sí,No,1,1,2,No,Empleado/a,No,Sí,2,2,3,2,1,1,2,4,1,2,2,2,2,1,1,3,2.125,1.75,1.9375,3,4,4,3,3,4,3,4,3,3,3,3,3,4,4,3,2,3,3.5,3.1666666666666665,3.1666666666666665,3.2777777777777777,3,4,2,1,2,2,3,1,2,2,2,2,1,3,2.4285714285714284,1.8571428571428572,2.142857142857143,2,3,2,2,2,4,2,4,4,2,3,2,2.5,2.8333333333333335,2.6666666666666665
SC-314,Mujer,51,Media,Soltero/a,2,Otra,Voluntariado,7,Urbano,Medio,Sí,No,4,4,2,No,Independiente,Sí,Sí,4,3,3,4,4,4,3,4,4,3,4,4,3,3,4,2,3.625,3.375,3.5,3,3,3,3,4,4,2,3,4,4,2,3,2,3,3,3,4,4,3.3333333333333335,3,3.1666666666666665,3.1666666666666665,4,4,3,3,4,4,4,3,4,3,4,3,3,2,3.7142857142857144,3.142857142857143,3.4285714285714284,4,3,3,4,4,2,4,4,4,4,4,3,3.3333333333333335,3.8333333333333335,3.5833333333333335
SC-315,Mujer,64,Media,Separado/a,5,RM,Voluntariado,45,Urbano,Medio,Sí,No,3,4,14,No,Labores hogar,No,No,2,4,4,3,3,3,3,2,2,2,2,4,3,3,2,3,3,2.625,2.8125,3,4,4,3,4,4,4,4,2,3,4,2,3,2,2,4,3,4,3.6666666666666665,3.1666666666666665,3,3.2777777777777777,3,3,3,4,4,4,3,3,3,2,3,3,3,4,3.4285714285714284,3,3.2142857142857144,2,4,3,3,3,2,2,2,3,2,3,3,2.8333333333333335,2.5,2.6666666666666665
SC-316,Mujer,35,Básica,Soltero/a,3,Maule,Club deportivo,6,Semi-rural,Medio,Sí,No,4,4,NA,No,Empleado/a,No,No,4,2,4,4,3,3,3,2,3,4,4,2,4,2,4,2,3.125,3.125,3.125,3,2,3,3,4,3,4,4,3,4,4,3,4,3,2,3,3,1,3,3.6666666666666665,2.6666666666666665,3.111111111111111,3,3,3,4,3,2,3,3,3,4,4,4,3,3,3,3.4285714285714284,3.2142857142857144,4,3,4,3,4,4,3,3,2,2,3,3,3.6666666666666665,2.6666666666666665,3.1666666666666665
SC-317,Mujer,39,Media,Casado/a,4,Maule,Club deportivo,12,Urbano,Alto,Sí,Sí,4,4,7,No,Empleado/a,No,No,4,4,3,4,3,4,4,4,3,4,4,4,4,4,4,3,3.75,3.75,3.75,4,2,3,4,3,4,1,3,4,2,3,3,4,4,3,3,3,3,3.3333333333333335,2.6666666666666665,3.3333333333333335,3.111111111111111,3,2,2,3,2,2,3,3,3,4,3,2,2,4,2.4285714285714284,3,2.7142857142857144,3,3,3,3,3,1,2,1,4,4,4,2,2.6666666666666665,2.8333333333333335,2.75
SC-318,Hombre,63,Universitario,Separado/a,2,O'Higgins,Junta vecinos,26,Urbano,Bajo,Sí,Sí,3,4,4,No,Jubilado/a,No,Sí,4,3,4,4,4,4,4,3,4,3,3,3,3,4,2,2,3.75,3,3.375,4,3,3,4,3,4,2,2,3,2,3,1,4,3,3,3,3,4,3.5,2.1666666666666665,3.3333333333333335,3,3,3,3,2,3,3,3,4,3,4,3,4,3,2,2.857142857142857,3.2857142857142856,3.0714285714285716,2,3,3,3,2,1,2,2,3,3,2,2,2.3333333333333335,2.3333333333333335,2.3333333333333335
SC-319,Mujer,57,Técnico,Casado/a,3,Valparaíso,Org. social,24,Rural,Bajo,Sí,Sí,NA,4,20,No,Empleado/a,No,Sí,3,2,4,2,3,2,3,3,3,2,3,2,3,3,3,2,2.75,2.625,2.6875,4,3,4,4,4,4,4,4,3,3,2,4,4,2,4,3,4,3,3.8333333333333335,3.3333333333333335,3.3333333333333335,3.5,3,2,2,2,2,2,2,3,3,3,4,3,2,3,2.142857142857143,3,2.5714285714285716,2,3,2,1,3,2,3,4,4,4,2,3,2.1666666666666665,3.3333333333333335,2.75
SC-320,Hombre,35,Básica,Casado/a,2,RM,Junta vecinos,7,Urbano,Alto,No,No,3,4,4,No,Labores hogar,No,No,3,3,3,4,4,4,3,2,3,2,3,2,3,3,3,2,3.25,2.625,2.9375,2,3,3,2,2,3,4,2,3,4,2,2,3,4,4,4,3,3,2.5,2.8333333333333335,3.5,2.9444444444444446,2,2,3,4,2,4,3,3,4,3,3,4,4,3,2.857142857142857,3.4285714285714284,3.142857142857143,2,3,3,2,2,2,3,3,3,3,3,3,2.3333333333333335,3,2.6666666666666665
SC-321,Mujer,35,Universitario,Separado/a,4,RM,Voluntariado,11,Urbano,Medio,Sí,Sí,2,4,2,No,Empleado/a,No,Sí,3,4,3,4,4,3,3,3,3,3,1,2,3,1,2,2,3.375,2.125,2.75,3,3,3,2,4,3,2,2,3,3,4,4,2,2,3,2,4,2,3,3,2.5,2.8333333333333335,3,3,4,2,3,4,3,2,1,2,2,2,2,3,3.142857142857143,2,2.5714285714285716,4,2,3,2,3,2,2,2,3,2,3,2,2.6666666666666665,2.3333333333333335,2.5
SC-322,Hombre,53,Media,Conviviente,3,O'Higgins,Org. social,1,Semi-rural,Bajo,Sí,No,4,3,13,No,Jubilado/a,No,No,3,3,2,3,3,3,2,2,3,4,3,3,3,4,4,4,2.625,3.5,3.0625,3,3,3,3,2,3,3,2,2,3,2,2,2,3,4,4,3,4,2.8333333333333335,2.3333333333333335,3.3333333333333335,2.8333333333333335,4,3,3,2,3,3,3,4,4,3,3,3,3,3,3,3.2857142857142856,3.142857142857143,1,4,3,2,2,3,3,3,2,3,2,3,2.5,2.6666666666666665,2.5833333333333335
SC-323,Mujer,18,Básica,Casado/a,5,Maule,Junta vecinos,3,Urbano,Bajo,Sí,No,4,4,5,Sí,Independiente,No,No,3,2,4,3,4,3,3,3,3,3,4,3,3,4,3,3,3.125,3.25,3.1875,4,3,3,4,4,4,2,3,4,4,4,3,3,4,4,3,4,3,3.6666666666666665,3.3333333333333335,3.5,3.5,3,3,2,3,3,3,3,3,3,2,3,3,3,3,2.857142857142857,2.857142857142857,2.857142857142857,4,3,4,4,4,3,2,2,2,1,3,2,3.6666666666666665,2,2.8333333333333335
SC-324,Hombre,58,Técnico,Casado/a,2,RM,Junta vecinos,25,Semi-rural,Medio,Sí,Sí,1,4,11,Sí,Labores hogar,No,No,3,2,2,3,2,3,3,2,3,3,3,3,3,3,4,4,2.5,3.25,2.875,2,2,3,2,2,4,2,2,2,3,2,2,4,4,3,4,3,4,2.5,2.1666666666666665,3.6666666666666665,2.7777777777777777,2,4,4,3,4,4,3,3,3,3,2,3,2,2,3.4285714285714284,2.5714285714285716,3,3,4,4,4,4,2,2,2,2,2,2,2,3.5,2,2.75
SC-325,Mujer,37,Técnico,Viudo/a,0,Maule,Org. social,47,Urbano,Alto,Sí,No,3,4,15,No,Independiente,No,Sí,4,2,4,3,2,3,4,4,3,3,3,2,4,2,2,2,3.25,2.625,2.9375,3,3,4,3,4,3,4,4,2,2,4,3,4,4,3,4,3,4,3.3333333333333335,3.1666666666666665,3.6666666666666665,3.388888888888889,4,3,4,3,3,3,3,4,4,3,4,3,4,2,3.2857142857142856,3.4285714285714284,3.357142857142857,3,3,3,2,3,3,2,2,2,2,2,2,2.8333333333333335,2,2.4166666666666665
SC-326,Mujer,76,Universitario,Soltero/a,2,RM,Junta vecinos,15,Semi-rural,Medio,No,No,2,4,9,No,Empleado/a,No,No,2,2,2,3,3,2,2,1,3,3,3,1,3,2,4,2,2.125,2.625,2.375,3,2,4,2,3,2,3,3,3,4,3,3,3,2,3,2,2,3,2.6666666666666665,3.1666666666666665,2.5,2.7777777777777777,3,3,3,3,3,2,3,4,3,3,3,4,3,3,2.857142857142857,3.2857142857142856,3.0714285714285716,3,3,1,2,2,1,2,2,2,2,2,1,2,1.8333333333333333,1.9166666666666667
SC-327,Mujer,49,Universitario,Conviviente,2,RM,Junta vecinos,30,Urbano,Alto,Sí,No,2,2,5,No,Labores hogar,No,No,1,3,2,2,2,2,1,2,1,1,2,2,3,2,2,1,1.875,1.75,1.8125,3,4,4,2,3,3,3,3,2,4,3,3,3,2,2,3,4,2,3.1666666666666665,3,2.6666666666666665,2.9444444444444446,2,2,2,2,1,3,2,3,1,3,3,2,4,2,2,2.5714285714285716,2.2857142857142856,3,2,3,2,1,3,1,3,2,2,3,1,2.3333333333333335,2,2.1666666666666665
SC-328,Mujer,30,Media,Viudo/a,3,RM,Org. social,19,Semi-rural,Alto,Sí,No,3,3,7,Sí,Empleado/a,No,No,3,2,2,1,3,3,3,2,2,3,2,3,3,4,3,3,2.375,2.875,2.625,3,2,2,3,3,2,3,2,2,4,4,4,3,3,2,3,3,3,2.5,3.1666666666666665,2.8333333333333335,2.8333333333333335,4,2,3,3,3,4,2,4,3,3,3,2,4,4,3,3.2857142857142856,3.142857142857143,2,3,2,2,3,1,3,2,2,2,2,3,2.1666666666666665,2.3333333333333335,2.25
SC-329,Hombre,46,Media,Separado/a,2,RM,Club deportivo,1,Urbano,Medio,Sí,Sí,4,3,9,Sí,Empleado/a,No,Sí,3,3,3,3,3,2,2,4,3,3,2,4,4,2,3,3,2.875,3,2.9375,4,2,4,3,4,4,4,3,4,4,3,3,2,3,3,3,3,2,3.5,3.5,2.6666666666666665,3.2222222222222223,4,2,3,3,4,3,3,2,3,4,4,3,2,3,3.142857142857143,3,3.0714285714285716,3,4,4,3,4,3,3,3,3,2,3,3,3.5,2.8333333333333335,3.1666666666666665
SC-330,Mujer,74,Universitario,Casado/a,4,RM,Voluntariado,22,Urbano,Medio,No,No,4,3,24,No,Jubilado/a,No,No,1,3,2,3,2,2,2,1,1,2,2,3,2,2,1,2,2,1.875,1.9375,2,1,2,3,3,3,2,2,2,3,3,3,3,2,2,2,3,3,2.3333333333333335,2.5,2.5,2.4444444444444446,1,2,1,2,2,2,2,3,2,1,2,2,3,2,1.7142857142857142,2.142857142857143,1.9285714285714286,3,2,3,4,4,4,2,4,3,3,3,3,3.3333333333333335,3,3.1666666666666665
SC-331,Mujer,50,Técnico,Soltero/a,1,RM,Voluntariado,35,Semi-rural,Bajo,No,No,4,3,5,No,Empleado/a,No,No,4,2,2,2,3,3,2,3,2,1,2,1,2,3,3,2,2.625,2,2.3125,2,3,4,3,2,2,4,3,2,3,4,2,4,3,3,4,3,4,2.6666666666666665,3,3.5,3.0555555555555554,2,2,2,3,3,4,4,2,3,2,4,2,2,1,2.857142857142857,2.2857142857142856,2.5714285714285716,3,3,3,3,2,2,2,2,3,3,3,3,2.6666666666666665,2.6666666666666665,2.6666666666666665
SC-332,Mujer,50,Técnico,Viudo/a,1,RM,Org. social,45,Urbano,Medio,Sí,No,3,3,28,Sí,Empleado/a,Sí,No,2,3,3,3,2,3,2,2,3,2,3,3,3,4,3,3,2.5,3,2.75,3,4,3,4,2,3,3,3,3,3,2,3,4,4,4,4,4,4,3.1666666666666665,2.8333333333333335,4,3.3333333333333335,3,4,3,3,4,2,3,3,2,2,3,4,2,3,3.142857142857143,2.7142857142857144,2.9285714285714284,3,3,2,3,3,4,3,3,4,3,3,3,3,3.1666666666666665,3.0833333333333335
SC-333,Hombre,80,Media,Conviviente,3,RM,Junta vecinos,13,Semi-rural,Bajo,No,No,1,2,3,No,Independiente,No,No,3,3,2,3,3,3,4,3,1,2,3,2,2,3,2,3,3,2.25,2.625,3,3,4,3,3,3,1,2,3,2,2,3,2,3,2,3,2,2,3.1666666666666665,2.1666666666666665,2.3333333333333335,2.5555555555555554,3,2,2,3,2,2,1,2,2,2,3,2,2,2,2.142857142857143,2.142857142857143,2.142857142857143,2,2,2,1,2,1,3,2,3,1,2,1,1.6666666666666667,2,1.8333333333333333
SC-334,Hombre,18,Técnico,Soltero/a,4,Maule,Junta vecinos,21,Urbano,Medio,Sí,No,4,4,2,No,Labores hogar,No,No,2,2,2,1,2,1,2,3,2,2,2,2,1,2,1,3,1.875,1.875,1.875,3,3,3,2,2,2,2,3,2,3,3,1,2,1,2,2,4,3,2.5,2.3333333333333335,2.3333333333333335,2.388888888888889,2,3,2,2,3,2,3,2,3,2,3,4,2,4,2.4285714285714284,2.857142857142857,2.642857142857143,3,3,3,2,2,3,3,2,3,2,3,2,2.6666666666666665,2.5,2.5833333333333335
SC-335,Hombre,46,Universitario,Separado/a,0,Valparaíso,Junta vecinos,1,Urbano,Bajo,Sí,No,5,5,7,No,Empleado/a,No,Sí,3,3,3,3,3,2,3,2,4,4,4,4,3,4,4,4,2.75,3.875,3.3125,4,3,4,3,4,3,2,3,4,3,2,4,2,4,3,2,2,3,3.5,3,2.6666666666666665,3.0555555555555554,3,3,4,3,4,3,3,3,4,2,4,3,3,4,3.2857142857142856,3.2857142857142856,3.2857142857142856,4,3,4,3,4,2,4,3,3,3,3,4,3.3333333333333335,3.3333333333333335,3.3333333333333335
SC-336,Mujer,59,Postgrado,Casado/a,3,RM,Club deportivo,1,Urbano,Bajo,No,No,4,1,28,No,Empleado/a,No,No,3,2,2,3,3,3,2,4,2,2,1,2,1,2,1,2,2.75,1.625,2.1875,2,2,1,1,2,2,3,3,3,2,2,2,2,2,2,2,2,1,1.6666666666666667,2.5,1.8333333333333333,2,1,1,3,1,1,1,2,3,2,3,2,3,3,3,1.4285714285714286,2.7142857142857144,2.0714285714285716,1,1,1,2,1,1,1,2,1,1,1,2,1.1666666666666667,1.3333333333333333,1.25
SC-337,Mujer,44,Media,Soltero/a,5,O'Higgins,Org. social,8,Urbano,Bajo,Sí,No,4,3,2,No,Jubilado/a,No,Sí,2,3,2,2,2,3,3,2,2,4,3,4,4,3,3,4,2.375,3.375,2.875,4,4,4,4,3,4,3,2,2,2,2,2,3,2,2,2,2,1,3.8333333333333335,2.1666666666666665,2,2.6666666666666665,4,3,3,2,3,3,3,4,4,3,3,3,4,2,3,3.2857142857142856,3.142857142857143,2,2,2,3,2,2,3,3,3,4,2,2,2.1666666666666665,2.8333333333333335,2.5
SC-338,Mujer,31,Media,Casado/a,3,Maule,Voluntariado,16,Urbano,Alto,Sí,Sí,4,4,22,No,Empleado/a,No,Sí,4,3,3,3,4,3,2,4,4,4,4,3,4,4,4,4,3.25,3.875,3.5625,4,2,2,3,3,3,4,3,4,3,4,2,3,3,3,3,3,4,2.8333333333333335,3.3333333333333335,3.1666666666666665,3.111111111111111,4,3,4,4,4,4,4,4,4,3,3,4,4,1,3.857142857142857,3.2857142857142856,3.5714285714285716,2,3,2,4,3,3,4,4,3,2,4,2,2.8333333333333335,3.1666666666666665,3
SC-339,Hombre,46,Universitario,Soltero/a,1,RM,Junta vecinos,28,Semi-rural,Bajo,Sí,No,4,3,4,No,Jubilado/a,No,Sí,4,2,3,3,3,4,4,4,3,3,3,3,3,4,4,2,3.375,3.125,3.25,4,4,3,3,3,4,1,2,3,3,3,2,3,4,3,4,4,4,3.5,2.3333333333333335,3.6666666666666665,3.1666666666666665,3,4,4,3,3,3,3,3,3,4,3,2,3,3,3.2857142857142856,3,3.142857142857143,3,2,3,2,3,3,4,4,4,4,4,4,2.6666666666666665,4,3.3333333333333335
SC-340,Mujer,62,Media,Soltero/a,3,RM,Junta vecinos,11,Rural,Bajo,Sí,No,5,5,5,Sí,Labores hogar,No,Sí,4,2,4,3,3,4,4,2,4,4,3,4,4,3,4,4,3.25,3.75,3.5,3,3,4,3,4,3,4,4,3,3,4,3,4,3,4,4,4,4,3.3333333333333335,3.5,3.8333333333333335,3.5555555555555554,4,2,3,4,3,4,4,3,4,4,4,3,4,2,3.4285714285714284,3.4285714285714284,3.4285714285714284,3,4,3,4,2,3,4,3,4,4,4,3,3.1666666666666665,3.6666666666666665,3.4166666666666665
SC-341,Mujer,38,Técnico,Conviviente,2,RM,Org. social,50,Urbano,Bajo,Sí,No,2,3,34,No,Jubilado/a,No,Sí,2,3,4,3,1,3,3,2,2,2,1,2,3,2,2,2,2.625,2,2.3125,3,2,2,3,3,4,2,2,2,2,3,3,2,1,1,1,2,1,2.8333333333333335,2.3333333333333335,1.3333333333333333,2.1666666666666665,3,3,2,3,4,4,2,2,1,3,3,2,2,2,3,2.142857142857143,2.5714285714285716,2,3,2,4,1,1,2,3,2,2,3,3,2.1666666666666665,2.5,2.3333333333333335
SC-342,Mujer,45,Universitario,Soltero/a,4,RM,Cooperativa,5,Rural,Medio,Sí,Sí,3,1,8,No,Empleado/a,No,No,3,4,4,3,4,3,3,4,3,3,3,3,4,3,3,3,3.5,3.125,3.3125,1,1,2,2,2,2,2,2,3,3,4,2,3,4,2,2,3,1,1.6666666666666667,2.6666666666666665,2.5,2.2777777777777777,2,3,2,2,2,2,4,3,3,3,3,4,1,2,2.4285714285714284,2.7142857142857144,2.5714285714285716,2,2,2,2,3,2,2,2,1,1,2,1,2.1666666666666665,1.5,1.8333333333333333
SC-343,Mujer,55,Media,Casado/a,6,RM,Org. social,2,Urbano,Bajo,No,No,1,3,8,No,Empleado/a,No,No,4,2,4,2,3,3,2,2,2,3,3,3,3,3,2,4,2.75,2.875,2.8125,4,3,4,4,4,4,4,3,3,4,4,4,2,4,2,2,2,3,3.8333333333333335,3.6666666666666665,2.5,3.3333333333333335,3,3,4,3,3,4,3,3,3,3,3,3,2,3,3.2857142857142856,2.857142857142857,3.0714285714285716,2,3,3,3,3,2,2,3,3,3,3,4,2.6666666666666665,3,2.8333333333333335
SC-344,Hombre,54,Universitario,Separado/a,5,RM,Club deportivo,9,Rural,Bajo,Sí,No,4,5,8,No,Labores hogar,No,Sí,3,3,2,3,3,2,3,2,2,2,2,2,2,2,3,4,2.625,2.375,2.5,3,1,1,1,2,2,2,2,3,3,3,2,2,1,1,2,1,1,1.6666666666666667,2.5,1.3333333333333333,1.8333333333333333,4,3,3,3,4,4,3,3,3,4,3,4,3,3,3.4285714285714284,3.2857142857142856,3.357142857142857,4,4,3,2,4,1,3,3,2,1,2,3,3,2.3333333333333335,2.6666666666666665
